===============================================================================
EXTENSION NAME : linecount
EXTENSION VERSION : 0.1.7
-------------------------------------------------------------------------------
count time : 2025-03-15 20:04:25
count workspace : f:\CWord\br-cti\client
total files : 2678
total code lines : 1066959
total comment lines : 93917
total blank lines : 67334

.gitignore, code is 5, comment is 16, blank is 2.
bc-server\vendor\google.golang.org\protobuf\encoding\prototext\decode.go, code is 613, comment is 81, blank is 98.
bc-server\vendor\google.golang.org\protobuf\encoding\prototext\doc.go, code is 1, comment is 5, blank is 1.
bc-server\vendor\google.golang.org\protobuf\encoding\prototext\encode.go, code is 286, comment is 71, blank is 70.
bc-server\vendor\google.golang.org\protobuf\encoding\protowire\wire.go, code is 401, comment is 91, blank is 54.
bc-server\vendor\google.golang.org\protobuf\internal\descfmt\stringer.go, code is 272, comment is 23, blank is 26.
bc-server\vendor\google.golang.org\protobuf\internal\descopts\options.go, code is 13, comment is 13, blank is 3.
bc-server\vendor\google.golang.org\protobuf\internal\detectknown\detect.go, code is 35, comment is 6, blank is 6.
bc-server\vendor\google.golang.org\protobuf\internal\detrand\rand.go, code is 37, comment is 14, blank is 10.
bc-server\vendor\google.golang.org\protobuf\internal\encoding\defval\default.go, code is 158, comment is 27, blank is 14.
bc-server\vendor\google.golang.org\protobuf\internal\encoding\json\decode.go, code is 234, comment is 48, blank is 59.
bc-server\vendor\google.golang.org\protobuf\internal\encoding\json\decode_number.go, code is 178, comment is 43, blank is 35.
bc-server\vendor\google.golang.org\protobuf\internal\encoding\json\decode_string.go, code is 75, comment is 6, blank is 11.
bc-server\vendor\google.golang.org\protobuf\internal\encoding\json\decode_token.go, code is 128, comment is 44, blank is 21.
bc-server\vendor\google.golang.org\protobuf\internal\encoding\json\encode.go, code is 196, comment is 43, blank is 37.
bc-server\vendor\google.golang.org\protobuf\internal\encoding\messageset\messageset.go, code is 171, comment is 69, blank is 18.
bc-server\vendor\google.golang.org\protobuf\internal\encoding\tag\tag.go, code is 160, comment is 36, blank is 11.
bc-server\vendor\google.golang.org\protobuf\internal\encoding\text\decode.go, code is 501, comment is 82, blank is 83.
bc-server\vendor\google.golang.org\protobuf\internal\encoding\text\decode_number.go, code is 144, comment is 27, blank is 19.
bc-server\vendor\google.golang.org\protobuf\internal\encoding\text\decode_string.go, code is 122, comment is 25, blank is 15.
bc-server\vendor\google.golang.org\protobuf\internal\encoding\text\decode_token.go, code is 265, comment is 69, blank is 41.
bc-server\vendor\google.golang.org\protobuf\internal\encoding\text\doc.go, code is 1, comment is 27, blank is 1.
bc-server\vendor\google.golang.org\protobuf\internal\encoding\text\encode.go, code is 189, comment is 42, blank is 37.
bc-server\vendor\google.golang.org\protobuf\internal\errors\errors.go, code is 57, comment is 14, blank is 20.
bc-server\vendor\google.golang.org\protobuf\internal\errors\is_go112.go, code is 28, comment is 5, blank is 6.
bc-server\vendor\google.golang.org\protobuf\internal\errors\is_go113.go, code is 3, comment is 5, blank is 4.
bc-server\vendor\google.golang.org\protobuf\internal\fieldnum\any_gen.go, code is 5, comment is 7, blank is 3.
bc-server\vendor\google.golang.org\protobuf\internal\fieldnum\api_gen.go, code is 23, comment is 23, blank is 5.
bc-server\vendor\google.golang.org\protobuf\internal\fieldnum\descriptor_gen.go, code is 180, comment is 156, blank is 29.
bc-server\vendor\google.golang.org\protobuf\internal\fieldnum\doc.go, code is 1, comment is 5, blank is 1.
bc-server\vendor\google.golang.org\protobuf\internal\fieldnum\duration_gen.go, code is 5, comment is 7, blank is 3.
bc-server\vendor\google.golang.org\protobuf\internal\fieldnum\empty_gen.go, code is 2, comment is 5, blank is 3.
bc-server\vendor\google.golang.org\protobuf\internal\fieldnum\field_mask_gen.go, code is 4, comment is 6, blank is 3.
bc-server\vendor\google.golang.org\protobuf\internal\fieldnum\source_context_gen.go, code is 4, comment is 6, blank is 3.
bc-server\vendor\google.golang.org\protobuf\internal\fieldnum\struct_gen.go, code is 19, comment is 18, blank is 6.
bc-server\vendor\google.golang.org\protobuf\internal\fieldnum\timestamp_gen.go, code is 5, comment is 7, blank is 3.
bc-server\vendor\google.golang.org\protobuf\internal\fieldnum\type_gen.go, code is 37, comment is 35, blank is 7.
bc-server\vendor\google.golang.org\protobuf\internal\fieldnum\wrappers_gen.go, code is 28, comment is 22, blank is 11.
bc-server\vendor\google.golang.org\protobuf\internal\fieldsort\fieldsort.go, code is 24, comment is 12, blank is 4.
bc-server\vendor\google.golang.org\protobuf\internal\filedesc\build.go, code is 97, comment is 39, blank is 19.
bc-server\vendor\google.golang.org\protobuf\internal\filedesc\desc.go, code is 511, comment is 79, blank is 53.
bc-server\vendor\google.golang.org\protobuf\internal\filedesc\desc_init.go, code is 412, comment is 26, blank is 35.
bc-server\vendor\google.golang.org\protobuf\internal\filedesc\desc_lazy.go, code is 638, comment is 22, blank is 46.
bc-server\vendor\google.golang.org\protobuf\internal\filedesc\desc_list.go, code is 234, comment is 33, blank is 36.
bc-server\vendor\google.golang.org\protobuf\internal\filedesc\desc_list_gen.go, code is 316, comment is 15, blank is 25.
bc-server\vendor\google.golang.org\protobuf\internal\filedesc\placeholder.go, code is 86, comment is 7, blank is 14.
bc-server\vendor\google.golang.org\protobuf\internal\filetype\build.go, code is 168, comment is 99, blank is 31.
bc-server\vendor\google.golang.org\protobuf\internal\flags\flags.go, code is 3, comment is 18, blank is 3.
bc-server\vendor\google.golang.org\protobuf\internal\flags\proto_legacy_disable.go, code is 2, comment is 4, blank is 3.
bc-server\vendor\google.golang.org\protobuf\internal\flags\proto_legacy_enable.go, code is 2, comment is 4, blank is 3.
bc-server\vendor\google.golang.org\protobuf\internal\genname\name.go, code is 14, comment is 4, blank is 7.
bc-server\vendor\google.golang.org\protobuf\internal\impl\api_export.go, code is 116, comment is 30, blank is 24.
bc-server\vendor\google.golang.org\protobuf\internal\impl\checkinit.go, code is 113, comment is 18, blank is 11.
bc-server\vendor\google.golang.org\protobuf\internal\impl\codec_extension.go, code is 178, comment is 23, blank is 24.
bc-server\vendor\google.golang.org\protobuf\internal\impl\codec_field.go, code is 747, comment is 30, blank is 64.
bc-server\vendor\google.golang.org\protobuf\internal\impl\codec_gen.go, code is 4772, comment is 395, blank is 470.
bc-server\vendor\google.golang.org\protobuf\internal\impl\codec_map.go, code is 360, comment is 8, blank is 22.
bc-server\vendor\google.golang.org\protobuf\internal\impl\codec_map_go111.go, code is 23, comment is 6, blank is 8.
bc-server\vendor\google.golang.org\protobuf\internal\impl\codec_map_go112.go, code is 3, comment is 4, blank is 4.
bc-server\vendor\google.golang.org\protobuf\internal\impl\codec_message.go, code is 134, comment is 16, blank is 18.
bc-server\vendor\google.golang.org\protobuf\internal\impl\codec_messageset.go, code is 95, comment is 6, blank is 19.
bc-server\vendor\google.golang.org\protobuf\internal\impl\codec_reflect.go, code is 177, comment is 4, blank is 28.
bc-server\vendor\google.golang.org\protobuf\internal\impl\codec_tables.go, code is 527, comment is 19, blank is 11.
bc-server\vendor\google.golang.org\protobuf\internal\impl\codec_unsafe.go, code is 8, comment is 5, blank is 4.
bc-server\vendor\google.golang.org\protobuf\internal\impl\convert.go, code is 389, comment is 30, blank is 50.
bc-server\vendor\google.golang.org\protobuf\internal\impl\convert_list.go, code is 116, comment is 6, blank is 22.
bc-server\vendor\google.golang.org\protobuf\internal\impl\convert_map.go, code is 103, comment is 5, blank is 15.
bc-server\vendor\google.golang.org\protobuf\internal\impl\decode.go, code is 236, comment is 16, blank is 23.
bc-server\vendor\google.golang.org\protobuf\internal\impl\encode.go, code is 168, comment is 13, blank is 18.
bc-server\vendor\google.golang.org\protobuf\internal\impl\enum.go, code is 12, comment is 4, blank is 6.
bc-server\vendor\google.golang.org\protobuf\internal\impl\extension.go, code is 88, comment is 46, blank is 23.
bc-server\vendor\google.golang.org\protobuf\internal\impl\legacy_enum.go, code is 149, comment is 43, blank is 33.
bc-server\vendor\google.golang.org\protobuf\internal\impl\legacy_export.go, code is 58, comment is 18, blank is 17.
bc-server\vendor\google.golang.org\protobuf\internal\impl\legacy_extension.go, code is 134, comment is 19, blank is 23.
bc-server\vendor\google.golang.org\protobuf\internal\impl\legacy_file.go, code is 45, comment is 21, blank is 17.
bc-server\vendor\google.golang.org\protobuf\internal\impl\legacy_message.go, code is 384, comment is 62, blank is 59.
bc-server\vendor\google.golang.org\protobuf\internal\impl\merge.go, code is 151, comment is 4, blank is 21.
bc-server\vendor\google.golang.org\protobuf\internal\impl\merge_gen.go, code is 170, comment is 4, blank is 35.
bc-server\vendor\google.golang.org\protobuf\internal\impl\message.go, code is 153, comment is 31, blank is 35.
bc-server\vendor\google.golang.org\protobuf\internal\impl\message_reflect.go, code is 264, comment is 68, blank is 33.
bc-server\vendor\google.golang.org\protobuf\internal\impl\message_reflect_field.go, code is 425, comment is 18, blank is 27.
bc-server\vendor\google.golang.org\protobuf\internal\impl\message_reflect_gen.go, code is 224, comment is 14, blank is 11.
bc-server\vendor\google.golang.org\protobuf\internal\impl\pointer_reflect.go, code is 121, comment is 28, blank is 29.
bc-server\vendor\google.golang.org\protobuf\internal\impl\pointer_unsafe.go, code is 110, comment is 34, blank is 30.
bc-server\vendor\google.golang.org\protobuf\internal\impl\validate.go, code is 497, comment is 50, blank is 28.
bc-server\vendor\google.golang.org\protobuf\internal\impl\weak.go, code is 54, comment is 7, blank is 13.
bc-server\vendor\google.golang.org\protobuf\internal\mapsort\mapsort.go, code is 31, comment is 6, blank is 6.
bc-server\vendor\google.golang.org\protobuf\internal\pragma\pragma.go, code is 6, comment is 17, blank is 6.
bc-server\vendor\google.golang.org\protobuf\internal\set\ints.go, code is 46, comment is 6, blank is 6.
bc-server\vendor\google.golang.org\protobuf\internal\strs\strings.go, code is 140, comment is 47, blank is 20.
bc-server\vendor\google.golang.org\protobuf\internal\strs\strings_pure.go, code is 15, comment is 4, blank is 8.
bc-server\vendor\google.golang.org\protobuf\internal\strs\strings_unsafe.go, code is 58, comment is 22, blank is 14.
bc-server\vendor\google.golang.org\protobuf\internal\version\version.go, code is 20, comment is 52, blank is 7.
bc-server\vendor\google.golang.org\protobuf\LICENSE, code is 24, comment is 0, blank is 3.
bc-server\vendor\google.golang.org\protobuf\PATENTS, code is 20, comment is 0, blank is 2.
bc-server\vendor\google.golang.org\protobuf\proto\checkinit.go, code is 55, comment is 7, blank is 9.
bc-server\vendor\google.golang.org\protobuf\proto\decode.go, code is 212, comment is 34, blank is 26.
bc-server\vendor\google.golang.org\protobuf\proto\decode_gen.go, code is 582, comment is 8, blank is 13.
bc-server\vendor\google.golang.org\protobuf\proto\doc.go, code is 1, comment is 92, blank is 1.
bc-server\vendor\google.golang.org\protobuf\proto\encode.go, code is 220, comment is 86, blank is 37.
bc-server\vendor\google.golang.org\protobuf\proto\encode_gen.go, code is 81, comment is 4, blank is 12.
bc-server\vendor\google.golang.org\protobuf\proto\equal.go, code is 111, comment is 26, blank is 17.
bc-server\vendor\google.golang.org\protobuf\proto\extension.go, code is 52, comment is 26, blank is 14.
bc-server\vendor\google.golang.org\protobuf\proto\merge.go, code is 92, comment is 30, blank is 17.
bc-server\vendor\google.golang.org\protobuf\proto\messageset.go, code is 72, comment is 3, blank is 13.
bc-server\vendor\google.golang.org\protobuf\proto\proto.go, code is 8, comment is 19, blank is 7.
bc-server\vendor\google.golang.org\protobuf\proto\proto_methods.go, code is 7, comment is 5, blank is 7.
bc-server\vendor\google.golang.org\protobuf\proto\proto_reflect.go, code is 7, comment is 5, blank is 7.
bc-server\vendor\google.golang.org\protobuf\proto\reset.go, code is 24, comment is 9, blank is 10.
bc-server\vendor\google.golang.org\protobuf\proto\size.go, code is 71, comment is 8, blank is 15.
bc-server\vendor\google.golang.org\protobuf\proto\size_gen.go, code is 45, comment is 4, blank is 6.
bc-server\vendor\google.golang.org\protobuf\proto\wrappers.go, code is 9, comment is 11, blank is 9.
bc-server\vendor\google.golang.org\protobuf\reflect\protoreflect\methods.go, code is 64, comment is 9, blank is 4.
bc-server\vendor\google.golang.org\protobuf\reflect\protoreflect\proto.go, code is 253, comment is 189, blank is 46.
bc-server\vendor\google.golang.org\protobuf\reflect\protoreflect\source.go, code is 15, comment is 28, blank is 9.
bc-server\vendor\google.golang.org\protobuf\reflect\protoreflect\type.go, code is 188, comment is 352, blank is 97.
bc-server\vendor\google.golang.org\protobuf\reflect\protoreflect\value.go, code is 57, comment is 188, blank is 40.
bc-server\vendor\google.golang.org\protobuf\reflect\protoreflect\value_pure.go, code is 43, comment is 13, blank is 9.
bc-server\vendor\google.golang.org\protobuf\reflect\protoreflect\value_union.go, code is 258, comment is 108, blank is 43.
bc-server\vendor\google.golang.org\protobuf\reflect\protoreflect\value_unsafe.go, code is 64, comment is 23, blank is 15.
bc-server\vendor\google.golang.org\protobuf\reflect\protoregistry\registry.go, code is 557, comment is 146, blank is 65.
bc-server\vendor\google.golang.org\protobuf\runtime\protoiface\legacy.go, code is 9, comment is 4, blank is 3.
bc-server\vendor\google.golang.org\protobuf\runtime\protoiface\methods.go, code is 83, comment is 46, blank is 41.
bc-server\vendor\google.golang.org\protobuf\runtime\protoimpl\impl.go, code is 19, comment is 14, blank is 11.
bc-server\vendor\google.golang.org\protobuf\runtime\protoimpl\version.go, code is 13, comment is 35, blank is 8.
bc-server\vendor\google.golang.org\protobuf\types\known\anypb\any.pb.go, code is 128, comment is 147, blank is 18.
bc-server\vendor\google.golang.org\protobuf\types\known\durationpb\duration.pb.go, code is 130, comment is 107, blank is 18.
bc-server\vendor\google.golang.org\protobuf\types\known\emptypb\empty.pb.go, code is 112, comment is 47, blank is 15.
bc-server\vendor\google.golang.org\protobuf\types\known\timestamppb\timestamp.pb.go, code is 130, comment is 129, blank is 18.
bc-server\vendor\gopkg.in\yaml.v2\.travis.yml, code is 14, comment is 0, blank is 2.
bc-server\vendor\gopkg.in\yaml.v2\apic.go, code is 196, comment is 508, blank is 36.
bc-server\vendor\gopkg.in\yaml.v2\decode.go, code is 708, comment is 44, blank is 63.
bc-server\vendor\gopkg.in\yaml.v2\emitterc.go, code is 1494, comment is 54, blank is 138.
bc-server\vendor\gopkg.in\yaml.v2\encode.go, code is 317, comment is 35, blank is 38.
bc-server\vendor\gopkg.in\yaml.v2\go.mod, code is 4, comment is 0, blank is 1.
bc-server\vendor\gopkg.in\yaml.v2\LICENSE, code is 154, comment is 1, blank is 28.
bc-server\vendor\gopkg.in\yaml.v2\LICENSE.libyaml, code is 26, comment is 0, blank is 5.
bc-server\vendor\gopkg.in\yaml.v2\NOTICE, code is 10, comment is 1, blank is 3.
bc-server\vendor\gopkg.in\yaml.v2\parserc.go, code is 827, comment is 171, blank is 100.
bc-server\vendor\gopkg.in\yaml.v2\readerc.go, code is 259, comment is 106, blank is 47.
bc-server\vendor\gopkg.in\yaml.v2\README.md, code is 14, comment is 3, blank is 4.
bc-server\vendor\gopkg.in\yaml.v2\resolve.go, code is 205, comment is 32, blank is 29.
bc-server\vendor\gopkg.in\yaml.v2\scannerc.go, code is 1531, comment is 886, blank is 300.
bc-server\vendor\gopkg.in\yaml.v2\sorter.go, code is 102, comment is 4, blank is 7.
bc-server\vendor\gopkg.in\yaml.v2\writerc.go, code is 19, comment is 3, blank is 4.
bc-server\vendor\gopkg.in\yaml.v2\yaml.go, code is 272, comment is 147, blank is 49.
bc-server\vendor\gopkg.in\yaml.v2\yamlh.go, code is 469, comment is 342, blank is 151.
bc-server\vendor\gopkg.in\yaml.v2\yamlprivateh.go, code is 115, comment is 62, blank is 24.
bc-server\vendor\gopkg.in\yaml.v3\apic.go, code is 203, comment is 507, blank is 37.
bc-server\vendor\gopkg.in\yaml.v3\decode.go, code is 867, comment is 58, blank is 75.
bc-server\vendor\gopkg.in\yaml.v3\emitterc.go, code is 1763, comment is 103, blank is 155.
bc-server\vendor\gopkg.in\yaml.v3\encode.go, code is 477, comment is 48, blank is 52.
bc-server\vendor\gopkg.in\yaml.v3\go.mod, code is 4, comment is 0, blank is 1.
bc-server\vendor\gopkg.in\yaml.v3\LICENSE, code is 36, comment is 1, blank is 14.
bc-server\vendor\gopkg.in\yaml.v3\NOTICE, code is 10, comment is 1, blank is 3.
bc-server\vendor\gopkg.in\yaml.v3\parserc.go, code is 942, comment is 209, blank is 110.
bc-server\vendor\gopkg.in\yaml.v3\readerc.go, code is 259, comment is 127, blank is 48.
bc-server\vendor\gopkg.in\yaml.v3\README.md, code is 100, comment is 7, blank is 41.
bc-server\vendor\gopkg.in\yaml.v3\resolve.go, code is 252, comment is 49, blank is 33.
bc-server\vendor\gopkg.in\yaml.v3\scannerc.go, code is 1757, comment is 957, blank is 330.
bc-server\vendor\gopkg.in\yaml.v3\sorter.go, code is 108, comment is 18, blank is 8.
bc-server\vendor\gopkg.in\yaml.v3\writerc.go, code is 19, comment is 24, blank is 5.
